db_name,controller_id,side,trading_pair,order_type,trade_type,cumulative_fee_paid_quote,position_action,timestamp,price,base_amount,quote_amount,position_multiplier
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,MARKET,SELL,0.00343289,CLOSE,1741768580,0.001351,5082.0,6.865782,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00341515,OPEN,1741767366,0.001348,5067.0,6.830316,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,MARKET,SELL,0.00343289,CLOSE,1741768650,0.001355,5067.0,6.865785,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00136804,OPEN,1741750283,0.00132,5182.0,6.84024,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,MARKET,SELL,0.00351857,CLOSE,1741769116,0.001358,5182.0,7.037156,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00136804,OPEN,1741750283,0.00132,5182.0,6.84024,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,MARKET,SELL,0.00352894,CLOSE,1741769241,0.001362,5182.0,7.057884,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00136804,OPEN,1741750428,0.00132,5182.0,6.84024,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,MARKET,SELL,0.0035393,CLOSE,1741769279,0.001366,5182.0,7.078612,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00136814,OPEN,1741752006,0.001302,5254.0,6.840708,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00342034,OPEN,1741750806,0.001314,5206.0,6.840684,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00136827,OPEN,1741749764,0.001322,5175.0,6.84135,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00136823,OPEN,1741763840,0.001332,5136.0,6.841152,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00136808,OPEN,1741750448,0.001318,5190.0,6.84042,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00136807,OPEN,1741769526,0.001361,5026.0,6.840386,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00136809,OPEN,1741750537,0.001317,5194.0,6.840498,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00136809,OPEN,1741750606,0.001317,5194.0,6.840498,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00136809,OPEN,1741750606,0.001317,5194.0,6.840498,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00342021,OPEN,1741750601,0.001318,5190.0,6.84042,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00136809,OPEN,1741750629,0.001317,5194.0,6.840498,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00136809,OPEN,1741750782,0.001317,5194.0,6.840498,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00136814,OPEN,1741750992,0.001313,5210.0,6.84073,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,LIMIT,BUY,0.00136806,OPEN,1741750754,0.001319,5186.0,6.840334,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,MARKET,SELL,0.03763616,CLOSE,1741769536,0.001364,55185.0,75.27234,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,MARKET,SELL,0.00824742,CLOSE,1741769536,0.001364,12093.0,16.494852,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,1,BOME-USDT,MARKET,SELL,0.00358809,CLOSE,1741769536,0.001363,5265.0,7.176195,1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.001384,OPEN,1741749591,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00345135,CLOSE,1741749619,0.0399,173.0,6.9027,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034713,OPEN,1741749576,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034713,CLOSE,1741749654,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,8e-06,OPEN,1741750080,0.04,1.0,0.04,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.001376,OPEN,1741750080,0.04,172.0,6.88,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00345135,CLOSE,1741750185,0.0399,173.0,6.9027,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.001384,OPEN,1741750268,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00345135,CLOSE,1741750372,0.0399,173.0,6.9027,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138242,OPEN,1741750641,0.0409,169.0,6.9121,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034476,CLOSE,1741750689,0.0408,169.0,6.8952,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013858,OPEN,1741750754,0.041,169.0,6.929,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00345605,CLOSE,1741750767,0.0409,169.0,6.9121,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138242,OPEN,1741750745,0.0409,169.0,6.9121,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034476,CLOSE,1741750835,0.0408,169.0,6.8952,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034692,OPEN,1741751052,0.0413,168.0,6.9384,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034608,CLOSE,1741751096,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138432,OPEN,1741751043,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034608,CLOSE,1741751112,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034692,OPEN,1741751278,0.0413,168.0,6.9384,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034524,CLOSE,1741751342,0.0411,168.0,6.9048,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034608,OPEN,1741751206,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034524,CLOSE,1741751344,0.0411,168.0,6.9048,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034528,OPEN,1741751500,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034445,CLOSE,1741751520,0.0415,166.0,6.889,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00346525,OPEN,1741751461,0.0415,167.0,6.9305,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741751550,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138276,OPEN,1741751425,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00344855,CLOSE,1741751666,0.0413,167.0,6.8971,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138768,OPEN,1741751385,0.0413,168.0,6.9384,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034692,CLOSE,1741751720,0.0413,168.0,6.9384,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138432,OPEN,1741751372,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034524,CLOSE,1741751777,0.0411,168.0,6.9048,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034608,OPEN,1741751047,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.003444,CLOSE,1741751818,0.041,168.0,6.888,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034528,OPEN,1741752404,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034445,CLOSE,1741752443,0.0415,166.0,6.889,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034528,OPEN,1741752255,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034362,CLOSE,1741752495,0.0414,166.0,6.8724,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013861,OPEN,1741752545,0.0415,167.0,6.9305,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741752610,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00346525,OPEN,1741752248,0.0415,167.0,6.9305,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741752693,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138276,OPEN,1741752724,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00344855,CLOSE,1741752750,0.0413,167.0,6.8971,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034692,OPEN,1741752180,0.0413,168.0,6.9384,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034608,CLOSE,1741752992,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138432,OPEN,1741752120,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034524,CLOSE,1741752995,0.0411,168.0,6.9048,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00346525,OPEN,1741753356,0.0415,167.0,6.9305,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741753445,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138276,OPEN,1741753349,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00344855,CLOSE,1741753468,0.0413,167.0,6.8971,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138112,OPEN,1741753628,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034445,CLOSE,1741753643,0.0415,166.0,6.889,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138112,OPEN,1741753765,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034528,CLOSE,1741753829,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138112,OPEN,1741753840,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034445,CLOSE,1741754092,0.0415,166.0,6.889,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034528,OPEN,1741754179,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034445,CLOSE,1741754254,0.0415,166.0,6.889,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00346525,OPEN,1741753602,0.0415,167.0,6.9305,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741754304,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013861,OPEN,1741754363,0.0415,167.0,6.9305,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741754446,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138112,OPEN,1741754716,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034528,CLOSE,1741754892,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138112,OPEN,1741755070,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034445,CLOSE,1741755106,0.0415,166.0,6.889,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00346525,OPEN,1741754570,0.0415,167.0,6.9305,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741755199,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034569,OPEN,1741753560,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00344855,CLOSE,1741755222,0.0413,167.0,6.8971,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138768,OPEN,1741753221,0.0413,168.0,6.9384,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034608,CLOSE,1741755314,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138432,OPEN,1741753059,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034524,CLOSE,1741755368,0.0411,168.0,6.9048,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034524,OPEN,1741751967,0.0411,168.0,6.9048,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034524,CLOSE,1741755493,0.0411,168.0,6.9048,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0050_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138242,OPEN,1741750856,0.0409,169.0,6.9121,-1
